UID,SHS_Score,H_pct,E_pct,Length
Q9ZK31,1.6471,82.35,0.0,391
Q2K9S2,1.6471,82.35,0.0,102
B3PW09,1.6471,82.35,0.0,102
Q5F8D0,1.6471,82.35,0.0,119
Q9JUL1,1.6471,82.35,0.0,119
A9LYY6,1.6471,82.35,0.0,119
Q9JZG6,1.6471,82.35,0.0,119
A1KTV1,1.6471,82.35,0.0,119
Q1QL95,1.6471,82.35,0.0,102
Q98KR6,1.6471,82.35,0.0,102
B5ZYM4,1.6471,82.35,0.0,102
P50940,1.6471,82.35,0.0,102
B6ISX1,1.6471,82.35,0.0,102
A1TLM6,1.6471,82.35,0.0,102
A0AJ17,1.6471,82.35,0.0,153
B2IHV6,1.6471,82.35,0.0,102
P61391,1.6471,82.35,0.0,119
B8DHI0,1.6471,82.35,0.0,153
P30357,1.6471,82.35,0.0,153
P30358,1.6471,82.35,0.0,153
O28797,1.6471,82.35,0.0,153
Q6VU70,1.6471,82.35,0.0,187
Q8PKQ5,1.6471,82.35,0.0,272
P41262,1.6471,82.35,0.0,153
A7HY39,1.6471,82.35,0.0,102
A2SFN6,1.6471,82.35,0.0,102
Q1MIK4,1.6471,82.35,0.0,102
A7MNM2,1.6471,82.35,0.0,187
C6E019,1.6471,82.35,0.0,187
P34351,1.6471,82.35,0.0,102
Q9SEL6,1.6471,82.35,0.0,221
A9CJA4,1.6471,82.35,0.0,102
Q1CS80,1.6471,82.35,0.0,391
Q2KUZ4,1.6471,82.35,0.0,102
Q7WCU9,1.6471,82.35,0.0,102
A9II25,1.6471,82.35,0.0,102
A5EK88,1.6471,82.35,0.0,102
B2S553,1.6471,82.35,0.0,102
A6X1M3,1.6471,82.35,0.0,102
Q11JJ6,1.6471,82.35,0.0,102
Q1GB06,1.6471,82.35,0.0,119
Q6D4K1,1.6471,82.35,0.0,187
B4RCL8,1.6471,82.35,0.0,102
B4T9U3,1.6468,82.34,0.0,470
Q1RKF6,1.6468,82.34,0.0,419
Q8ZNQ0,1.6468,82.34,0.0,470
Q8Z5F5,1.6468,82.34,0.0,470
A9N7L0,1.6468,82.34,0.0,470
B5EXV9,1.6468,82.34,0.0,470
B5FMU8,1.6468,82.34,0.0,470
Q5PDW9,1.6468,82.34,0.0,470
B5XXJ2,1.6468,82.34,0.0,402
B4TNI8,1.6468,82.34,0.0,470
P02648,1.6466,82.33,0.0,266
B2J1M1,1.6466,82.33,0.0,232
A4SE48,1.6466,82.33,0.0,266
P0DMC1,1.6466,82.33,0.0,266
A5F5Y5,1.6465,82.32,0.0,198
Q8DBJ2,1.6465,82.32,0.0,198
Q87MB0,1.6465,82.32,0.0,198
Q9RFV7,1.6465,82.32,0.0,198
A6UZY0,1.6465,82.32,0.0,396
B8F5U9,1.6465,82.32,0.0,198
Q7N7F0,1.6465,82.32,0.0,198
Q75R60,1.6465,82.32,0.0,198
Q5WGV5,1.6465,82.33,0.0,215
Q5PN95,1.6465,82.32,0.0,396
Q0I5Y0,1.6465,82.32,0.0,198
C4LD55,1.6465,82.32,0.0,198
Q6LTY5,1.6465,82.32,0.0,198
Q9CLA7,1.6465,82.32,0.0,198
Q7VNU5,1.6465,82.32,0.0,198
A7TM40,1.6465,82.32,0.0,413
A3MYM6,1.6465,82.32,0.0,198
B0UWF8,1.6465,82.32,0.0,198
A4SQL6,1.6465,82.32,0.0,198
A0KHD0,1.6465,82.32,0.0,198
Q2FI61,1.6465,82.32,0.0,396
P06727,1.6465,82.32,0.0,396
Q99V76,1.6465,82.32,0.0,396
Q92IR4,1.6465,82.33,0.0,215
Q757A7,1.6465,82.32,0.0,413
Q6GI68,1.6465,82.32,0.0,396
B8CLL1,1.6464,82.32,0.0,181
B8EEF1,1.6464,82.32,0.0,181
Q47142,1.6464,82.32,0.0,379
A4Y854,1.6464,82.32,0.0,181
Q0HK90,1.6464,82.32,0.0,181
Q5UYM1,1.6464,82.32,0.0,181
Q0HWJ2,1.6464,82.32,0.0,181
A0KVC0,1.6464,82.32,0.0,181
P52613,1.6463,82.31,0.0,147
P0A1K2,1.6463,82.31,0.0,147
P50732,1.6463,82.31,0.0,147
Q45XH5,1.6463,82.31,0.0,147
B4RYA6,1.6463,82.31,0.0,294
Q3Z6F1,1.6462,82.31,0.0,130
O34724,1.6462,82.31,0.0,390
Q8P171,1.646,82.3,0.0,339
P0DH04,1.646,82.3,0.0,339
P44768,1.646,82.3,0.0,435
Q5F285,1.646,82.3,0.0,113
B4ETM0,1.646,82.3,0.0,113
Q89K83,1.6459,82.44,0.14,706
P44903,1.6458,82.29,0.0,463
A7HIW7,1.6457,82.29,0.0,175
P56296,1.6457,82.29,0.0,175
Q31U02,1.6456,82.28,0.0,158
Q6B8R1,1.6456,82.28,0.0,158
Q31RF4,1.6456,82.28,0.0,158
P0DMM1,1.6456,82.28,0.0,316
P0DML9,1.6456,82.28,0.0,316
Q8FB76,1.6456,82.28,0.0,158
Q6CZ44,1.6456,82.28,0.0,395
A7ZUL0,1.6456,82.28,0.0,158
Q6NB79,1.6456,82.28,0.0,474
A9VGI0,1.6455,83.07,0.79,378
Q646G9,1.6455,82.27,0.0,299
B9IR99,1.6455,83.07,0.79,378
Q813Y0,1.6455,83.07,0.79,378
Q9P7V3,1.6455,82.27,0.0,220
P76269,1.6455,82.28,0.0,457
P59529,1.6455,82.27,0.0,299
Q88UB3,1.6454,82.27,0.0,282
Q65G47,1.6454,82.27,0.0,564
Q32A72,1.6453,82.27,0.0,344
A0A2K5EJU6,1.6453,82.26,0.0,265
B7NU97,1.6453,82.26,0.0,327
P15497,1.6453,82.26,0.0,265
Q8X4Q7,1.6453,82.26,0.0,327
A7FDQ9,1.6453,82.27,0.0,203
A7ZUC3,1.6453,82.26,0.0,327
B7UNN0,1.6453,82.26,0.0,327
Q65Q27,1.6453,82.27,0.0,344
P0DUP8,1.6452,82.26,0.0,310
P12377,1.6452,82.26,0.0,310
Q8XYL2,1.6452,82.26,0.0,186
B0TUP5,1.6452,82.26,0.0,124
A8FV66,1.6452,82.26,0.0,124
Q5PQJ9,1.645,82.25,0.0,817
Q9RVX8,1.645,82.25,0.0,231
P39843,1.645,82.25,0.0,400
P37520,1.645,82.25,0.0,338
Q4IBX0,1.645,82.25,0.0,462
Q5EAL3,1.6449,82.24,0.0,214
Q135C9,1.6449,82.24,0.0,107
Q7NDQ8,1.6449,82.24,0.0,107
Q1LTM2,1.6448,82.24,0.0,411
P31442,1.6447,82.23,0.0,394
Q57974,1.6447,82.24,0.0,152
Q9JVQ2,1.6447,82.23,0.0,197
A4WFG6,1.6447,82.23,0.0,394
A3CMA0,1.6446,82.23,0.0,574
Q94AF9,1.6445,82.23,0.0,467
P57223,1.6444,82.22,0.0,360
Q98QU1,1.6444,82.22,0.0,180
Q6GIU7,1.6443,82.22,0.0,388
Q6GBD5,1.6443,82.22,0.0,388
Q5HHX4,1.6443,82.22,0.0,388
P0A0J4,1.6443,82.22,0.0,388
P28559,1.6442,82.21,0.0,163
B5XQW2,1.6441,82.21,0.0,399
A6T8Y8,1.6441,82.21,0.0,399
O34502,1.6441,82.21,0.0,444
P08443,1.6441,82.2,0.0,118
O07590,1.6441,82.2,0.0,118
Q65LX4,1.6441,82.2,0.0,118
P61387,1.6441,82.2,0.0,118
A9N7X0,1.644,82.2,0.0,382
Q9FYE5,1.644,82.2,0.0,309
Q5PGH4,1.644,82.2,0.0,382
B4T132,1.644,82.2,0.0,382
B5QYP8,1.644,82.2,0.0,382
B5F150,1.644,82.2,0.0,382
Q9UUM7,1.6439,82.2,0.0,264
Q00623,1.6439,82.2,0.0,264
P0AEZ0,1.6439,82.2,0.0,410
P0DTV1,1.6439,82.2,0.0,264
Q323U7,1.6439,82.2,0.0,410
P0DTU7,1.6439,82.2,0.0,264
Q19509,1.6438,82.19,0.0,320
P76350,1.6438,82.19,0.0,438
P67155,1.6438,82.19,0.0,219
P0C0U8,1.6438,82.19,0.0,146
Q5EB14,1.6438,82.19,0.0,219
Q2KJG4,1.6438,82.19,0.0,146
P18984,1.6438,82.19,0.0,146
B1X3Y4,1.6437,82.18,0.0,174
P57364,1.6437,82.19,0.0,247
A8LKH8,1.6437,82.18,0.0,174
C1DCB3,1.6436,82.18,0.0,101
B8GNZ5,1.6436,82.18,0.0,101
Q645V1,1.6436,82.18,0.0,303
B1XWB1,1.6436,82.18,0.0,101
Q8NL19,1.6436,82.18,0.0,101
Q7NZH1,1.6436,82.18,0.0,101
B6J6A5,1.6436,82.18,0.0,101
Q0A785,1.6436,82.18,0.0,101
P72673,1.6436,82.18,0.0,101
Q602A0,1.6436,82.18,0.0,101
A1AVS2,1.6436,82.18,0.0,101
C6XAJ7,1.6436,82.18,0.0,101
Q1RHK8,1.6436,82.18,0.0,404
B8A833,1.6435,82.17,0.0,230
Q9K802,1.6435,82.17,0.0,561
O05467,1.6435,82.18,0.0,533
P0CAV9,1.6435,82.17,0.0,230
Q5R0A9,1.6434,82.17,0.0,129
P12983,1.6434,82.17,0.0,129
A0RQA9,1.6434,82.17,0.0,258
Q5FKD2,1.6434,82.17,0.0,129
A0AUT1,1.6433,82.16,0.0,499
Q6NTM6,1.6433,82.17,0.0,314
Q9TM29,1.6433,82.17,0.0,157
A7I5W4,1.6432,82.16,0.0,185
A1R7V6,1.6432,82.16,0.0,185
B2KED0,1.6432,82.16,0.0,185
O05249,1.6432,82.16,0.0,185
A9WNC4,1.6432,82.16,0.0,185
P02134,1.6429,82.14,0.0,140
Q68VW8,1.6429,82.14,0.0,420
B9DU47,1.6429,82.14,0.0,112
Q914I3,1.6429,82.14,0.0,140
Q8G3C1,1.6429,82.14,0.0,336
Q82E60,1.6429,82.14,0.0,112
F4JKB9,1.6429,82.14,0.0,504
A1L2R7,1.6429,82.14,0.0,336
O31674,1.6427,82.13,0.0,347
P51393,1.6426,82.13,0.0,263
Q1XD94,1.6426,82.13,0.0,263
Q9LS19,1.6426,82.13,0.0,498
Q8NQK0,1.6426,82.13,0.0,263
F1R4Y7,1.6425,82.12,0.0,716
P77031,1.6424,82.12,0.0,425
Q6F9V4,1.6424,82.12,0.0,151
Q2RM80,1.6424,82.12,0.0,151
P37675,1.6424,82.12,0.0,425
Q3AAB2,1.6423,82.11,0.0,123
C5A7G3,1.6423,82.11,0.0,123
Q8U1H3,1.6423,82.11,0.0,123
O59171,1.6423,82.11,0.0,123
O34546,1.6423,82.12,0.0,397
A5WCC8,1.6423,82.11,0.0,123
B7LNJ1,1.6423,82.12,0.0,397
Q9SCW7,1.6422,82.11,0.0,464
Q4ZVP9,1.6421,82.11,0.0,190
Q87YP0,1.6421,82.11,0.0,190
B2VCK3,1.6421,82.11,0.0,190
Q9ZS51,1.6421,82.11,0.0,190
Q9FHB6,1.642,82.1,0.0,486
A0A2I1C3V3,1.642,82.1,0.0,162
P0DSQ7,1.642,82.1,0.0,162
Q72Q29,1.642,82.95,0.85,704
P08550,1.642,82.1,0.0,162
Q2KIB3,1.642,82.1,0.0,257
B5Z8H9,1.6419,82.1,0.0,391
P49160,1.6419,82.1,0.0,229
Q8K999,1.6419,82.1,0.0,391
Q9M3L4,1.6419,82.1,0.0,229
P58155,1.6419,82.1,0.0,229
P77400,1.6419,82.09,0.0,430
O34929,1.6419,82.1,0.0,391
C5B828,1.6418,82.09,0.0,402
O31830,1.6418,82.09,0.0,134
P94546,1.6418,82.09,0.0,134
A4W978,1.6418,82.09,0.0,402
Q2TXA2,1.6416,82.08,0.0,173
A0A1E3B0S4,1.6415,82.07,0.0,463
A7IF35,1.6415,82.08,0.0,106
Q5NYX9,1.6415,82.07,0.0,463
Q2YWW7,1.6414,82.07,0.0,396
B7V6N7,1.6414,82.07,0.0,396
P81328,1.6414,82.07,0.0,145
Q9HWR7,1.6414,82.07,0.0,396
O25897,1.6414,82.07,0.0,145
Q0T129,1.6414,82.07,0.0,396
Q83QB9,1.6414,82.07,0.0,396
P57179,1.6414,82.07,0.0,145
Q02SS7,1.6414,82.07,0.0,396
Q6KI77,1.6413,82.07,0.0,184
Q9I3N6,1.6413,82.06,0.0,223
Q21C99,1.6413,82.07,0.0,184
Q8YLP3,1.6411,83.49,1.44,418
A7S8T5,1.641,82.05,0.0,312
Q4L7C4,1.641,82.05,0.0,117
B1YKA9,1.641,82.05,0.0,156
Q940N9,1.641,82.05,0.0,507
P27196,1.641,82.05,0.0,117
O29607,1.641,82.05,0.0,117
Q5L248,1.641,82.05,0.0,117
Q74I89,1.641,82.05,0.0,117
Q6MLJ0,1.6409,82.05,0.0,440
B0JPN3,1.6408,83.25,1.21,412
Q8X800,1.6406,82.03,0.0,217
P31547,1.6406,82.03,0.0,217
Q7WHD3,1.6406,82.03,0.0,128
Q7VYU0,1.6406,82.03,0.0,128
A4JC72,1.6406,82.03,0.0,128
Q9CKI7,1.6406,82.03,0.0,128
B4S3Q4,1.6406,82.03,0.0,128
Q7MRQ2,1.6406,82.03,0.0,128
P39591,1.6406,82.03,0.0,128
A7ZA61,1.6406,82.03,0.0,128
Q2Y8Q6,1.6406,82.03,0.0,128
P06728,1.6405,82.03,0.0,395
Q9S3J9,1.6405,82.03,0.0,395
P55190,1.6405,82.03,0.0,306
P65208,1.6404,82.02,0.0,317
Q8Z8H3,1.6404,82.02,0.0,317
A7A1U4,1.6403,82.01,0.0,417
Q06410,1.6403,82.01,0.0,417
B2T9B0,1.6402,82.01,0.0,189
A7FJB3,1.6402,82.01,0.0,189
B8I1G8,1.6402,82.01,0.0,189
A1JM85,1.6402,82.01,0.0,189
A8GFM8,1.6402,82.01,0.0,189
B7KGD8,1.6402,82.01,0.0,189
Q6HMW0,1.6402,82.8,0.79,378
O25755,1.6402,82.01,0.0,189
Q5LUA9,1.6402,82.01,0.0,428
B7HXM3,1.6402,82.8,0.79,378
A6QCF2,1.64,82.0,0.0,100
Q1DDD0,1.64,82.0,0.0,100
P26851,1.64,82.0,0.0,100
B1KJV7,1.64,82.0,0.0,100
B5YKI9,1.64,82.0,0.0,100
C7C0H5,1.64,82.0,0.0,100
Q37598,1.64,82.0,0.0,100
C4K6N1,1.64,82.0,0.0,100
Q7VFT2,1.64,82.0,0.0,100
Q17Z62,1.64,82.0,0.0,100
B6JNB0,1.64,82.0,0.0,100
B8G6Z6,1.64,82.0,0.0,100
A9WFC1,1.64,82.0,0.0,100
B9LZM7,1.64,82.0,0.0,100
Q1LT98,1.64,82.0,0.0,100
A5G9A9,1.64,82.0,0.0,100
A7HIH8,1.64,82.0,0.0,100
Q8KDT8,1.64,82.0,0.0,750
Q39QB7,1.64,82.0,0.0,100
B8D8W4,1.64,82.0,0.0,100
C1DT39,1.64,82.0,0.0,100
O25860,1.64,82.0,0.0,100
Q74G98,1.64,82.0,0.0,100
B5Z8R5,1.64,82.0,0.0,100
B2UV34,1.64,82.0,0.0,100
B0V7A3,1.64,82.0,0.0,150
A6TDS8,1.6398,81.99,0.0,211
P08801,1.6398,81.99,0.0,161
P80556,1.6398,81.99,0.0,161
Q112Z3,1.6398,81.99,0.0,161
Q4WQY6,1.6398,81.99,0.0,161
Q01951,1.6398,81.99,0.0,161
P00316,1.6398,81.99,0.0,161
Q02923,1.6398,81.99,0.0,161
B5XUC1,1.6398,81.99,0.0,211
P20291,1.6398,81.99,0.0,161
B1XHZ1,1.6398,81.99,0.0,161
Q8P8Z6,1.6397,81.99,0.0,272
Q5RBX2,1.6396,81.98,0.0,111
A1W606,1.6396,81.98,0.0,111
Q9NYM9,1.6396,81.98,0.0,111
A1B340,1.6396,81.98,0.0,111
Q3MHP8,1.6396,81.98,0.0,111
Q2SGY2,1.6396,81.98,0.0,111
A6WCN9,1.6396,81.98,0.0,111
A0A974E306,1.6395,81.98,0.0,516
Q8RKH1,1.6395,81.97,0.0,233
A2C6X3,1.6395,81.98,0.0,172
Q0ZHI6,1.6395,81.98,0.0,172
P51377,1.6395,81.98,0.0,172
Q7V5S5,1.6395,81.98,0.0,172
A8AJL6,1.6394,81.97,0.0,416
Q9HTI1,1.6394,81.97,0.0,355
P61395,1.6393,81.97,0.0,122
P44056,1.6393,81.97,0.0,244
Q9HU16,1.6393,81.97,0.0,427
O67658,1.6393,81.96,0.0,499
A6UPS4,1.6393,81.97,0.0,122
P44629,1.6392,81.96,0.0,388
Q8E8F7,1.6392,81.96,0.0,316
P0DML8,1.6392,81.96,0.0,316
Q578U0,1.6391,81.95,0.0,133
Q3B4G1,1.6391,81.95,0.0,266
A4WCC3,1.6391,81.95,0.0,471
Q9JXM0,1.6391,81.95,0.0,338
Q8FVM0,1.6391,81.95,0.0,133
A0A2K6TRM6,1.6391,81.95,0.0,266
Q4UK37,1.639,81.95,0.0,421
P0DUT9,1.6389,81.94,0.0,144
Q7T3B2,1.6389,81.94,0.0,144
P0AEX3,1.6389,81.94,0.0,432
B5R8I5,1.6387,81.94,0.0,382
B8NLM9,1.6387,81.93,0.0,238
Q87R62,1.6387,81.94,0.0,310
B5R7P0,1.6387,81.93,0.0,393
B5FQ40,1.6387,81.94,0.0,382
P0DUI8,1.6387,81.94,0.0,310
Q8Z810,1.6387,81.94,0.0,382
P33026,1.6387,81.93,0.0,393
P37498,1.6386,81.93,0.0,404
P30000,1.6386,81.93,0.0,415
Q24Y92,1.6383,81.91,0.0,188
A1KRP4,1.6383,81.91,0.0,188
Q0T515,1.6383,81.91,0.0,188
B5E9H5,1.6383,81.91,0.0,188
P71356,1.6382,81.91,0.0,304
O28838,1.6382,81.91,0.0,199
Q9ZC45,1.6382,81.91,0.0,199
Q6D434,1.6381,81.9,0.0,105
Q65JB1,1.6381,81.9,0.0,105
A1JTU7,1.6381,81.9,0.0,105
A8GGR6,1.6381,81.9,0.0,105
Q8XGT8,1.6381,81.9,0.0,105
A7FJF8,1.6381,81.9,0.0,105
C6DF99,1.6381,81.9,0.0,105
Q68WD6,1.6381,81.91,0.0,409
Q1LY80,1.638,81.9,0.0,337
Q97I99,1.6379,81.9,0.0,116
Q84JC2,1.6379,81.9,0.0,232
Q46F67,1.6379,81.9,0.0,116
Q17VL4,1.6378,81.89,0.0,127
B4RZU1,1.6378,81.89,0.0,127
A7MNQ2,1.6378,81.89,0.0,127
A4W811,1.6378,81.89,0.0,127
Q65QC7,1.6378,81.89,0.0,127
Q9K8M0,1.6378,81.89,0.0,127
B7LLI6,1.6378,81.89,0.0,127
B5EZ69,1.6378,81.89,0.0,127
Q6LVY3,1.6378,81.89,0.0,127
P31675,1.6378,81.89,0.0,392
B5XZS9,1.6378,81.89,0.0,127
Q2SYE1,1.6377,81.88,0.0,276
Q54BF6,1.6376,81.88,0.0,298
Q6GEH7,1.6376,81.88,0.0,287
Q5HDV2,1.6376,81.88,0.0,287
Q29003,1.6376,81.88,0.0,149
A9BCE1,1.6374,81.87,0.0,171
B1KK11,1.6374,81.87,0.0,182
I3R9Z3,1.6374,81.87,0.0,182
B1J2E0,1.6373,81.86,0.0,204
B7MLI1,1.6373,81.86,0.0,397
B7NVY1,1.6373,81.86,0.0,397
Q0TDZ7,1.6373,81.86,0.0,397
Q9ZDQ7,1.6372,81.86,0.0,215
Q65250,1.6372,81.86,0.0,226
P42399,1.6372,81.86,0.0,226
Q8EQA1,1.6372,81.86,0.0,215
O74990,1.6369,81.84,0.0,738
Q98IV9,1.6369,81.85,0.0,325
P0CE44,1.6368,81.84,0.0,457
P0CE45,1.6368,81.84,0.0,457
P94131,1.6368,81.84,0.0,413
O31762,1.6368,81.84,0.0,402
P33895,1.6364,81.82,0.0,451
Q2J997,1.6364,81.82,0.0,110
Q22RH5,1.6364,81.82,0.0,187
Q05365,1.6364,81.82,0.0,176
A9KK96,1.6364,81.82,0.0,187
Q8YAF3,1.6364,81.82,0.0,286
Q816V0,1.6364,81.82,0.0,286
O06433,1.6364,81.82,0.0,220
B7IUK5,1.6364,81.82,0.0,110
O87406,1.6364,81.82,0.0,209
O89285,1.6364,81.82,0.0,121
B4U8I7,1.6364,81.82,0.0,110
O34597,1.6364,81.82,0.0,396
P40684,1.6364,81.82,0.0,132
A4ZU88,1.6364,81.82,0.0,110
B6JBL9,1.6364,81.82,0.0,110
Q8DRZ4,1.6364,81.82,0.0,341
B9MIW0,1.6364,81.82,0.0,110
Q5E6X2,1.6364,81.82,0.0,198
Q27182,1.6364,81.82,0.0,363
A9HVV4,1.6364,81.82,0.0,110
B6EIC7,1.6364,81.82,0.0,198
Q2FXE6,1.6364,81.82,0.0,121
A9VT84,1.6364,81.82,0.0,110
Q2YC62,1.6364,81.82,0.0,110
Q945M8,1.6364,81.82,0.0,154
Q7USI7,1.6364,81.82,0.0,143
A6VLY0,1.6364,81.82,0.0,198
Q2YTK5,1.6364,81.82,0.0,121
A5V3C5,1.6364,81.82,0.0,110
P64099,1.6364,81.82,0.0,220
Q92F91,1.6364,81.82,0.0,286
A1W7N8,1.6364,81.82,0.0,110
Q77ZM4,1.6364,81.82,0.0,121
A3DRP5,1.6364,81.82,0.0,121
Q6GFL0,1.6364,82.35,0.53,374
Q31HL0,1.6364,81.82,0.0,132
Q6D108,1.6364,81.82,0.0,407
P95375,1.6364,81.82,0.0,220
A0C767,1.6364,81.82,0.0,363
P45869,1.6364,81.82,0.0,319
A0RHL9,1.6364,81.82,0.0,110
Q65VU8,1.6364,81.82,0.0,198
E3GC98,1.6364,81.82,0.0,418
Q1PDX9,1.636,81.8,0.0,489
P44483,1.6359,81.8,0.0,401
O07569,1.6359,81.8,0.0,401
Q9GLC0,1.6358,81.79,0.0,313
Q5EAX9,1.6358,81.79,0.0,335
Q57556,1.6358,82.12,0.33,302
Q0V882,1.6356,81.78,0.0,236
Q1I4R8,1.6355,81.77,0.0,203
O83486,1.6355,81.78,0.0,214
O31539,1.6355,81.78,0.0,214
Q49642,1.6355,81.78,0.0,214
A5W949,1.6355,81.77,0.0,203
Q5ZVZ5,1.6354,81.77,0.0,181
Q12P74,1.6354,81.77,0.0,181
B6EJA1,1.6354,81.77,0.0,181
B5FDB4,1.6354,81.77,0.0,181
Q5E626,1.6354,81.77,0.0,181
Q5X5R4,1.6354,81.77,0.0,181
P31126,1.6354,81.77,0.0,395
H6LC28,1.6354,81.77,0.0,192
A5IBE5,1.6354,81.77,0.0,181
Q646B2,1.6352,81.76,0.0,307
Q646C7,1.6352,81.76,0.0,307
Q02852,1.6352,81.76,0.0,159
P61402,1.6351,81.75,0.0,285
Q81KM7,1.6351,81.75,0.0,285
P11682,1.6351,81.76,0.0,433
Q92EL4,1.6351,81.75,0.0,285
Q8Y9U6,1.6351,81.75,0.0,285
P33449,1.635,81.75,0.0,389
P0DMS5,1.635,81.75,0.0,263
B2IUM6,1.635,83.21,1.46,411
Q5WDX6,1.6349,81.75,0.0,126
B2TPF2,1.6349,81.75,0.0,252
O67513,1.6349,81.75,0.0,378
Q92EE1,1.6348,81.74,0.0,471
Q8Y9K8,1.6348,81.74,0.0,471
A7MHI9,1.6348,81.74,0.0,471
Q8FG02,1.6348,81.74,0.0,471
Q33845,1.6348,81.74,0.0,115
E1VBK3,1.6347,81.73,0.0,427
O26478,1.6347,81.74,0.0,334
B7UKN4,1.6346,81.73,0.0,416
B7MF03,1.6346,81.73,0.0,416
Q0TK80,1.6346,81.73,0.0,416
A7N3Z2,1.6346,81.73,0.0,104
B7VQW7,1.6346,81.73,0.0,104
Q8FK20,1.6346,81.73,0.0,416
Q2KJD2,1.6346,81.73,0.0,104
P18817,1.6346,81.73,0.0,416
Q87GT9,1.6346,81.73,0.0,104
P31436,1.6345,81.73,0.0,394
Q8X4V6,1.6345,81.73,0.0,394
P76628,1.6345,81.73,0.0,394
P0DX01,1.6344,81.72,0.0,826
A7FG15,1.6344,81.72,0.0,465
Q668C4,1.6344,81.72,0.0,465
P23862,1.6343,81.71,0.0,175
B1XHZ0,1.6343,81.71,0.0,175
Q57875,1.6343,81.71,0.0,175
Q9TM28,1.6343,81.71,0.0,175
Q8FTK0,1.6343,81.72,0.0,268
Q70UQ0,1.6343,81.71,0.0,350
Q3TA38,1.6342,81.71,0.0,339
A0PK00,1.6342,81.71,0.0,339
W0T3R8,1.6342,81.71,0.0,421
Q9ZCG7,1.6342,81.71,0.0,421
A6QPF8,1.6342,81.71,0.0,339
Q88K63,1.6341,81.7,0.0,399
Q08086,1.6341,81.71,0.0,164
B0KLJ7,1.6341,81.7,0.0,399
Q039H8,1.634,81.7,0.0,153
B3WE66,1.634,81.7,0.0,153
Q8Y6W3,1.634,81.7,0.0,153
P0AEI0,1.634,81.7,0.0,153
Q9PLN6,1.6339,81.7,0.0,224
Q9Z7M3,1.6339,81.7,0.0,224
P72686,1.6339,81.7,0.0,224
P54953,1.6339,81.7,0.0,224
P9WJW8,1.6339,81.69,0.0,508
P46492,1.6338,81.69,0.0,213
Q9X016,1.6338,81.69,0.0,213
A0A0H3MD02,1.6337,81.68,0.0,273
B8EJZ7,1.6336,81.68,0.0,131
Q8TJ54,1.6336,81.68,0.0,131
Q98914,1.6336,81.68,0.0,131
B4TKP8,1.6336,81.68,0.0,393
B5FJP6,1.6336,81.68,0.0,393
A9MMF2,1.6336,81.68,0.0,393
P33027,1.6336,81.68,0.0,393
Q0STX5,1.6335,81.67,0.0,251
Q38646,1.6333,81.67,0.0,120
Q2FLB7,1.6333,81.67,0.0,120
A4IRU1,1.6332,81.66,0.0,567
C5D695,1.6332,81.66,0.0,567
A8GII5,1.6332,81.66,0.0,398
A2VE53,1.6332,81.66,0.0,349
A9LYB2,1.6332,81.66,0.0,229
Q2QD77,1.6332,81.66,0.0,229
Q7N7A8,1.6332,81.66,0.0,398
A4QJL1,1.6332,81.66,0.0,229
Q9JWA8,1.6331,81.66,0.0,338
Q6ZUS5,1.6331,81.65,0.0,278
O31553,1.633,81.65,0.0,109
Q0S254,1.633,81.65,0.0,109
B5ZAW9,1.633,81.65,0.0,109
B6IWH9,1.633,81.65,0.0,109
Q02QA7,1.633,81.65,0.0,109
P42259,1.633,81.65,0.0,534
A6V2E4,1.633,81.65,0.0,109
Q3ZCG2,1.633,81.65,0.0,109
Q9Y5U8,1.633,81.65,0.0,109
P44993,1.6329,81.65,0.0,425
Q32AG8,1.6329,81.65,0.0,158
P0DPR7,1.6328,81.64,0.0,512
Q3IDA4,1.6328,81.64,0.0,256
Q99735,1.6327,81.63,0.0,147
P9WL14,1.6327,81.63,0.0,245
Q8Z3B1,1.6327,81.63,0.0,294
Q9L6P1,1.6327,81.63,0.0,294
P0AA77,1.6326,81.63,0.0,430
Q9ZDS0,1.6325,81.63,0.0,381
Q81IX5,1.6325,81.63,0.0,283
Q09MG6,1.6325,81.62,0.0,234
Q81VJ7,1.6325,81.63,0.0,283
P9WJX4,1.6325,81.62,0.0,419
O68460,1.6325,82.76,1.14,702
Q03AR6,1.6324,81.62,0.0,272
A5UDP8,1.6324,81.62,0.0,185
P43810,1.6324,81.62,0.0,185
A5UHX7,1.6324,81.62,0.0,185
Q4QM74,1.6324,81.62,0.0,185
Q6GNX5,1.6324,81.62,0.0,136
Q6C0L6,1.6324,81.62,0.0,408
B2RZ86,1.6324,81.62,0.0,370
A8A3W9,1.6322,81.61,0.0,397
Q32C86,1.6322,81.61,0.0,397
Q31XF2,1.6322,81.61,0.0,397
A0A0H3JTK0,1.6322,81.61,0.0,397
Q3YY22,1.6322,81.61,0.0,397
B7N767,1.6322,81.61,0.0,397
A7ZQU1,1.6322,81.61,0.0,397
Q8X4N7,1.6322,81.61,0.0,397
B7LF12,1.6322,81.61,0.0,397
B7UHQ3,1.6322,81.61,0.0,397
P42312,1.6322,81.61,0.0,397
B6I6W0,1.6322,81.61,0.0,397
B1LR33,1.6322,81.61,0.0,397
P75826,1.6321,81.61,0.0,299
P0DUZ9,1.6321,81.61,0.0,299
Q645Z1,1.6321,81.61,0.0,299
P0DV00,1.6321,81.61,0.0,299
Q38956,1.632,81.6,0.0,500
